,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0,0.4378281235694885,0.5315612554550171,-0.9859492182731628,0.9982643723487854,0.44484275579452515,0.4676167666912079,-0.970462441444397,0.9963372945785522,0.4570625424385071,0.4662367105484009,-0.9702445864677429,0.9967980980873108,0.46997350454330444,0.46564266085624695,-0.9705907106399536,0.9963110089302063,0.4164332449436188,0.4740452766418457,-0.9384441375732422,0.9954850673675537,0.40839678049087524,0.4773073196411133,-0.9376718401908875,0.996077835559845,0.40048322081565857,0.4815329313278198,-0.9382087588310242,0.9955885410308838,0.501910924911499,0.49682262539863586,-0.7104148864746094,0.9970585107803345,0.4008442759513855,0.5196330547332764,-0.5477524399757385,0.9955006241798401,0.473184198141098,0.5858001112937927,-0.8811820149421692,0.9986957907676697,0.4291074275970459,0.6029329895973206,-0.8340547680854797,0.997948944568634,0.7064248323440552,0.7464597225189209,-0.4897037446498871,0.9980760812759399,0.3226003050804138,0.8534852862358093,-0.39419952034950256,0.9977151155471802,0.8491543531417847,0.9877094626426697,-0.40710949897766113,0.36690154671669006,0.26000910997390747,1.2641233205795288,-0.44421663880348206,0.24985839426517487,0.9286613464355469,1.4058716297149658,-0.5830222368240356,0.04534786194562912,0.2567504644393921,1.5405148267745972,-0.9744472503662109,0.039792079478502274,0.9799038171768188,1.50458824634552,-0.6548490524291992,0.046729378402233124,0.23577746748924255,1.6447117328643799,-1.1009083986282349,0.05115288868546486,0.9329026937484741,1.5431314706802368,-0.717528223991394,0.07878031581640244,0.2739206850528717,1.6406261920928955,-1.1951807737350464,0.08586101233959198,0.9045866131782532,1.5062586069107056,-0.6204148530960083,0.07367336750030518,0.2862267792224884,1.601610779762268,-1.0362409353256226,0.08154141157865524,0.7063488364219666,1.514636754989624,-0.10665736347436905,0.0004204531433060765,0.4331294894218445,1.5529316663742065,0.11209271848201752,0.00035671889781951904,0.7280714511871338,2.1278579235076904,0.01251037698239088,0.0001661979767959565,0.4671362042427063,2.159508228302002,0.2298063337802887,9.436358232051134e-05,0.7609477639198303,2.6698989868164062,0.7140514850616455,1.5119960153242573e-05,0.504650354385376,2.710524082183838,0.7498840689659119,3.7725963011325803e-06,0.777141809463501,2.7520101070404053,0.7503659725189209,9.39581968850689e-06,0.5071743726730347,2.798459053039551,0.7829951643943787,1.241278641828103e-05,0.7167003750801086,2.847933292388916,0.14504557847976685,3.059662049054168e-05,0.5499457120895386,2.8781487941741943,0.135947585105896,1.5699084542575292e-05
1,0.4214603900909424,0.5254253149032593,-0.687861979007721,0.998069703578949,0.4282057285308838,0.46573111414909363,-0.7230381369590759,0.9961581826210022,0.43945178389549255,0.4641655683517456,-0.7231177091598511,0.9965139031410217,0.4515921473503113,0.46336784958839417,-0.7235579490661621,0.9961881041526794,0.40158501267433167,0.47256919741630554,-0.6458600163459778,0.9952369332313538,0.39392411708831787,0.4759654104709625,-0.645228922367096,0.9956963658332825,0.38616663217544556,0.48019394278526306,-0.645743191242218,0.9953414797782898,0.4878060221672058,0.495464950799942,-0.6577713489532471,0.9969719648361206,0.39484894275665283,0.5177134871482849,-0.28950947523117065,0.9951449036598206,0.45903199911117554,0.5767406821250916,-0.6521912813186646,0.998586118221283,0.4180988371372223,0.587592363357544,-0.5447877049446106,0.9976404905319214,0.7029513120651245,0.7234556078910828,-0.5246199369430542,0.9977663159370422,0.3293660581111908,0.8480038046836853,-0.141583651304245,0.9970400929450989,0.8501886129379272,0.9877792000770569,-0.5482522249221802,0.36988916993141174,0.2609756290912628,1.2309329509735107,-0.18587306141853333,0.23725247383117676,0.9309788942337036,1.4071022272109985,-0.6279210448265076,0.04987161234021187,0.25437402725219727,1.5036896467208862,-0.7156795859336853,0.03888243809342384,0.9806623458862305,1.5045439004898071,-0.7022697329521179,0.05283723771572113,0.23364022374153137,1.6015373468399048,-0.8182035684585571,0.05095734819769859,0.9385798573493958,1.5368767976760864,-0.7543233633041382,0.08721668273210526,0.26642829179763794,1.582640290260315,-0.9049777984619141,0.08561581373214722,0.9094780683517456,1.5049747228622437,-0.6576043963432312,0.08318833261728287,0.2803848385810852,1.5492780208587646,-0.7786503434181213,0.08198731392621994,0.6965235471725464,1.5091015100479126,-0.18150539696216583,0.0004025408998131752,0.4306558668613434,1.5315406322479248,0.1863819658756256,0.000345373060554266,0.7025486826896667,2.1203629970550537,-0.2610768675804138,0.00016101408982649446,0.4606624245643616,2.1319844722747803,0.22953081130981445,9.334407513961196e-05,0.7350220680236816,2.669894218444824,0.2938055098056793,1.5049387911858503e-05,0.491250216960907,2.681138515472412,0.6001177430152893,3.82423377232044e-06,0.754671037197113,2.752168893814087,0.31447187066078186,9.216202670359053e-06,0.494942843914032,2.7631373405456543,0.6210737228393555,1.2673812307184562e-05,0.6771193742752075,2.8312904834747314,-0.2605457007884979,2.9953938792459667e-05,0.4997968077659607,2.8424999713897705,0.04699096828699112,1.6716108802938834e-05
2,0.4149596691131592,0.5253328084945679,-0.5380810499191284,0.998130202293396,0.4168478846549988,0.4661148190498352,-0.5879054069519043,0.9963736534118652,0.424837589263916,0.46452876925468445,-0.5880459547042847,0.9966428875923157,0.43312302231788635,0.4637402892112732,-0.5885152220726013,0.9964017271995544,0.3966817855834961,0.47258779406547546,-0.5033695697784424,0.9955003261566162,0.39060911536216736,0.47589007019996643,-0.5027834177017212,0.995864748954773,0.38423874974250793,0.47982996702194214,-0.5034206509590149,0.9955883026123047,0.4616716504096985,0.49537745118141174,-0.5977063179016113,0.9971639513969421,0.3947032690048218,0.5149126648902893,-0.19766780734062195,0.9953805208206177,0.44830814003944397,0.5752285718917847,-0.5304166674613953,0.9986611604690552,0.4160556197166443,0.5826116800308228,-0.41585955023765564,0.9977453351020813,0.6982603073120117,0.7231950163841248,-0.5500785112380981,0.9976608157157898,0.33656859397888184,0.8455178737640381,-0.10825763642787933,0.9967126846313477,0.8494308590888977,0.9898592829704285,-0.6072224974632263,0.38139256834983826,0.28684619069099426,1.2123440504074097,-0.2934793531894684,0.2278357297182083,0.9229734539985657,1.4121133089065552,-0.657917857170105,0.05248595401644707,0.26785463094711304,1.4501526355743408,-1.0534778833389282,0.038131050765514374,0.9646952748298645,1.5095508098602295,-0.7448972463607788,0.056799303740262985,0.249026820063591,1.5393424034118652,-1.1846568584442139,0.051428478211164474,0.9300822019577026,1.535776138305664,-0.7874674201011658,0.09218698740005493,0.27383551001548767,1.5091062784194946,-1.2796669006347656,0.08590928465127945,0.9034299850463867,1.5049030780792236,-0.6833615303039551,0.08904586732387543,0.2891044020652771,1.4801524877548218,-1.1286523342132568,0.08367196470499039,0.6921324133872986,1.5053743124008179,-0.18379193544387817,0.00044242615695111454,0.4373261034488678,1.5255831480026245,0.18863877654075623,0.0004041912907268852,0.6992412805557251,2.116447925567627,-0.1457906812429428,0.0001822785270633176,0.4608084261417389,2.127454996109009,0.2520676255226135,0.00012433940719347447,0.732365071773529,2.667360782623291,0.4716961979866028,1.6909749319893308e-05,0.49180421233177185,2.6766507625579834,0.6506581902503967,5.521354523807531e-06,0.7507660984992981,2.7493793964385986,0.4971776008605957,1.0057086001324933e-05,0.49554330110549927,2.758004665374756,0.6775988340377808,1.6980346117634326e-05,0.6826032996177673,2.819870710372925,-0.07211750745773315,3.182977525284514e-05,0.5069912672042847,2.833238363265991,0.08782529085874557,2.1286718038027175e-05
3,0.4110374450683594,0.5247069001197815,-0.5817897915840149,0.9979866147041321,0.4104785919189453,0.4661600887775421,-0.6432082056999207,0.9963428974151611,0.41688966751098633,0.4646354019641876,-0.6433802843093872,0.9964895248413086,0.42322278022766113,0.46390852332115173,-0.6438136100769043,0.9963541030883789,0.3944464325904846,0.4724098742008209,-0.5471699833869934,0.9954156279563904,0.3895725905895233,0.4754060208797455,-0.5465804934501648,0.9956238269805908,0.3841678202152252,0.4788498878479004,-0.5471234321594238,0.9954184889793396,0.45175880193710327,0.49536406993865967,-0.6300445795059204,0.9972071647644043,0.39655739068984985,0.5118758678436279,-0.22966989874839783,0.9951492547988892,0.441875696182251,0.5739315152168274,-0.582435667514801,0.9986326694488525,0.4155171513557434,0.5794568657875061,-0.4533805251121521,0.9976081252098083,0.6988253593444824,0.7242316603660583,-0.672085165977478,0.9971680045127869,0.3447609841823578,0.8420074582099915,-0.09551826864480972,0.9950628280639648,0.8489261865615845,0.9964267611503601,-0.7517682909965515,0.3745740056037903,0.3040417730808258,1.1989037990570068,-0.32438957691192627,0.21120254695415497,0.9165399670600891,1.4120997190475464,-0.7529059052467346,0.052016451954841614,0.30649691820144653,1.3691668510437012,-1.1727168560028076,0.0362081378698349,0.9538421630859375,1.5085922479629517,-0.8369537591934204,0.05751688405871391,0.2982791066169739,1.4332505464553833,-1.2969598770141602,0.049578987061977386,0.9255822896957397,1.5252058506011963,-0.8651660680770874,0.09264329075813293,0.31501665711402893,1.4027838706970215,-1.3654634952545166,0.0826210230588913,0.901535153388977,1.4966520071029663,-0.7709757089614868,0.08969089388847351,0.32692015171051025,1.3814040422439575,-1.2384179830551147,0.0812591090798378,0.6915720701217651,1.5054895877838135,-0.21720556914806366,0.0004365206987131387,0.4448377192020416,1.5244914293289185,0.22165408730506897,0.00040567314135842025,0.6969007253646851,2.1167397499084473,-0.10918595641851425,0.00020755184232257307,0.4610794484615326,2.128842353820801,0.3420526385307312,0.00014562366413883865,0.7302272319793701,2.668177604675293,0.4806216359138489,1.8822745914803818e-05,0.49201107025146484,2.6759603023529053,0.8598949313163757,6.2256444834929425e-06,0.7484033703804016,2.749539852142334,0.507143497467041,1.0440995538374409e-05,0.4972265660762787,2.7544491291046143,0.8995291590690613,1.87254736374598e-05,0.6802260279655457,2.8216545581817627,-0.011047793552279472,3.231273149140179e-05,0.49836868047714233,2.8338074684143066,0.3053945302963257,2.3768538085278124e-05
4,0.4318646788597107,0.5244472622871399,-0.9226635694503784,0.9973819851875305,0.4277260899543762,0.4639970362186432,-0.9334514737129211,0.9954270124435425,0.43299373984336853,0.46220090985298157,-0.9339375495910645,0.9953357577323914,0.43798765540122986,0.4612652361392975,-0.9343587160110474,0.9954748153686523,0.4125370383262634,0.4707396626472473,-0.8695650100708008,0.99425208568573,0.40740951895713806,0.47387030720710754,-0.8694008588790894,0.9942028522491455,0.40176334977149963,0.4775770306587219,-0.8700770139694214,0.9942408204078674,0.4613448679447174,0.4927557706832886,-0.7506762742996216,0.9964655637741089,0.4096493721008301,0.5107521414756775,-0.4449803829193115,0.9936231374740601,0.46127596497535706,0.5738332271575928,-0.844989001750946,0.9982201457023621,0.4328267574310303,0.579908549785614,-0.7570632696151733,0.9968562126159668,0.7082871794700623,0.7251185178756714,-0.6246792078018188,0.995608925819397,0.35100242495536804,0.8405351638793945,-0.11614607274532318,0.9912271499633789,0.849280059337616,0.9963439702987671,-0.6506494283676147,0.36961716413497925,0.30350685119628906,1.1973332166671753,-0.33863919973373413,0.19904479384422302,0.9208599925041199,1.3992302417755127,-0.8572198748588562,0.05059368908405304,0.3108169436454773,1.3622078895568848,-1.0941171646118164,0.03459152206778526,0.954371452331543,1.4917587041854858,-0.9692064523696899,0.057184502482414246,0.3069179654121399,1.4312827587127686,-1.2099976539611816,0.04820488393306732,0.9314644932746887,1.4996674060821533,-1.0326539278030396,0.09152410179376602,0.3202337324619293,1.399461030960083,-1.291486382484436,0.07998909801244736,0.9070253372192383,1.47136652469635,-0.8955931663513184,0.08904488384723663,0.3293575048446655,1.376763939857483,-1.154347538948059,0.07930122315883636,0.701404869556427,1.5055263042449951,-0.19568124413490295,0.0004270242352504283,0.45318037271499634,1.5257667303085327,0.20035448670387268,0.00039771321462467313,0.7150096893310547,2.1169540882110596,-0.09440828114748001,0.0002272440178785473,0.4915792942047119,2.1303017139434814,0.32073721289634705,0.000159283124958165,0.7515342831611633,2.6681625843048096,0.5975583791732788,2.118335396517068e-05,0.5282041430473328,2.6766257286071777,0.8235796689987183,7.8032981036813e-06,0.7681664228439331,2.7495615482330322,0.6283342242240906,1.1130534403491765e-05,0.5330837965011597,2.7555205821990967,0.8605470657348633,2.262841553601902e-05,0.7103704214096069,2.8206491470336914,0.0318993404507637,3.385369200259447e-05,0.5338065028190613,2.8360190391540527,0.23918983340263367,2.9509948944905773e-05
5,0.46477288007736206,0.5391808152198792,-1.0797054767608643,0.9974583387374878,0.47608861327171326,0.46856725215911865,-1.0602543354034424,0.9953922629356384,0.48945242166519165,0.46729567646980286,-1.0604726076126099,0.9954071640968323,0.5023651123046875,0.4671810567378998,-1.0607818365097046,0.9954471588134766,0.43916553258895874,0.4744417071342468,-1.0290427207946777,0.9942626357078552,0.428425133228302,0.47719722986221313,-1.0284022092819214,0.9943011403083801,0.418241411447525,0.4806229770183563,-1.029005765914917,0.9942759275436401,0.5324568748474121,0.4967109262943268,-0.7717820405960083,0.9963459372520447,0.4174519181251526,0.5136942267417908,-0.6037886738777161,0.993745744228363,0.5018702745437622,0.5881459712982178,-0.9595541954040527,0.9981951117515564,0.4504876732826233,0.6018997430801392,-0.9125958681106567,0.9969308376312256,0.7265430688858032,0.731806755065918,-0.5484582185745239,0.9953578114509583,0.34958019852638245,0.8400264978408813,-0.33307379484176636,0.9913103580474854,0.850627064704895,0.9985246658325195,-0.5465279221534729,0.3526866137981415,0.27254489064216614,1.1990962028503418,-0.2719322741031647,0.20324140787124634,0.9113067388534546,1.4024900197982788,-0.8472095727920532,0.051023419946432114,0.30907464027404785,1.4589875936508179,-0.6575140357017517,0.03601829707622528,0.9485747218132019,1.5004088878631592,-0.9612506628036499,0.0572638064622879,0.2965947389602661,1.5696579217910767,-0.7753768563270569,0.048471033573150635,0.9111356735229492,1.504737377166748,-1.0393060445785522,0.09192497283220291,0.314670592546463,1.554417371749878,-0.8732705116271973,0.08056628704071045,0.8864791989326477,1.4725451469421387,-0.8955623507499695,0.0894865170121193,0.32442954182624817,1.512733817100525,-0.7148956060409546,0.07951153069734573,0.6998778581619263,1.5054463148117065,-0.1306958794593811,0.00041428447002545,0.4325140118598938,1.5241093635559082,0.13589027523994446,0.0003833119117189199,0.7082644701004028,2.1107330322265625,-0.1544017493724823,0.0002356113982386887,0.4551903307437897,2.1197824478149414,0.11415835469961166,0.00016362745373044163,0.7327061891555786,2.6567611694335938,0.43325620889663696,2.2068601538194343e-05,0.47803956270217896,2.665956735610962,0.5234572291374207,7.868125976528972e-06,0.7458553910255432,2.7432146072387695,0.45647746324539185,1.2138375495851506e-05,0.4800507128238678,2.752594470977783,0.5449767708778381,2.2511487259180285e-05,0.6876479387283325,2.8174784183502197,-0.17698590457439423,3.5504912375472486e-05,0.507724404335022,2.82572603225708,-0.10615052282810211,3.221795122954063e-05
6,0.5085891485214233,0.5536271929740906,-1.1053411960601807,0.9975178837776184,0.5259532332420349,0.4769883453845978,-1.0642966032028198,0.9953636527061462,0.5403598546981812,0.47626993060112,-1.0645182132720947,0.9954453706741333,0.5548240542411804,0.47662436962127686,-1.0648525953292847,0.9954105019569397,0.4834928512573242,0.4820212423801422,-1.047463297843933,0.9942874312400818,0.4694976210594177,0.4843502938747406,-1.0467557907104492,0.9943764209747314,0.45641931891441345,0.4870486557483673,-1.047361135482788,0.9943345189094543,0.5872343182563782,0.5040270090103149,-0.7484275102615356,0.9961830377578735,0.44285649061203003,0.5183770060539246,-0.609521746635437,0.9938405156135559,0.5429875254631042,0.6062687635421753,-0.9653685688972473,0.9981808066368103,0.48707789182662964,0.6203306317329407,-0.937298595905304,0.9970332384109497,0.7518357038497925,0.7631238698959351,-0.48346051573753357,0.9951435923576355,0.35556653141975403,0.8394748568534851,-0.3526607155799866,0.9914755821228027,0.8520857095718384,1.0146484375,-0.49528178572654724,0.3362383544445038,0.2509555220603943,1.2037183046340942,-0.2672566771507263,0.21352645754814148,0.9058059453964233,1.4336657524108887,-0.8626775741577148,0.05096225440502167,0.2644580006599426,1.4917343854904175,-0.6551071405410767,0.038231585174798965,0.9446390867233276,1.5380542278289795,-0.9874926805496216,0.05686497688293457,0.24642813205718994,1.60593581199646,-0.7777601480484009,0.04948363080620766,0.9005271792411804,1.5466468334197998,-1.0644851922988892,0.09153381735086441,0.280129611492157,1.5981723070144653,-0.8850988149642944,0.08240368962287903,0.8754134178161621,1.5094949007034302,-0.9141244888305664,0.0893850326538086,0.29353711009025574,1.5569514036178589,-0.7174559831619263,0.08135215938091278,0.699515700340271,1.5111992359161377,-0.11360754817724228,0.0004075197211932391,0.4264701008796692,1.5247870683670044,0.1188892275094986,0.0003735062782652676,0.7014780640602112,2.111746311187744,-0.1478712558746338,0.0002486283774487674,0.43694812059402466,2.1204469203948975,0.09915752708911896,0.0001705329050309956,0.7137535810470581,2.657166004180908,0.46060389280319214,2.332400435989257e-05,0.45258450508117676,2.666586399078369,0.5288941860198975,7.91737693361938e-06,0.7244358658790588,2.7442920207977295,0.4860870838165283,1.327465088252211e-05,0.45291709899902344,2.754417896270752,0.5521921515464783,2.2576425180886872e-05,0.6667345762252808,2.819356679916382,-0.14849689602851868,3.682244641822763e-05,0.4875339865684509,2.8274893760681152,-0.10986854881048203,3.414032835280523e-05
7,0.5346065163612366,0.5522607564926147,-1.1389672756195068,0.9976954460144043,0.5578827261924744,0.47599512338638306,-1.1020931005477905,0.9956746697425842,0.5737152695655823,0.47531992197036743,-1.1022100448608398,0.9957575798034668,0.5900040864944458,0.4761340022087097,-1.1023544073104858,0.9956985116004944,0.5133906602859497,0.48177018761634827,-1.0786702632904053,0.9946884512901306,0.49930649995803833,0.4841584265232086,-1.0778855085372925,0.9947769641876221,0.4859456419944763,0.48693615198135376,-1.0784428119659424,0.9947359561920166,0.6274297833442688,0.503804087638855,-0.7586637735366821,0.9963868260383606,0.47424769401550293,0.5181863903999329,-0.6293320655822754,0.9943082332611084,0.5690752863883972,0.6063934564590454,-1.0031135082244873,0.9982964992523193,0.512830913066864,0.6202057003974915,-0.9670332670211792,0.9972632527351379,0.7932313680648804,0.7873684167861938,-0.49449580907821655,0.9948703050613403,0.3709849417209625,0.831001877784729,-0.3632007837295532,0.9917775988578796,0.8861244916915894,1.1545261144638062,-0.5187075734138489,0.3170456886291504,0.25012198090553284,1.206827163696289,-0.2924659848213196,0.22442790865898132,0.9051600694656372,1.4620147943496704,-0.9372843503952026,0.05031105503439903,0.2637487053871155,1.4894366264343262,-0.7783952951431274,0.04280238598585129,0.9403494596481323,1.5682308673858643,-1.0720343589782715,0.05607523396611214,0.2472972571849823,1.6024365425109863,-0.9043289422988892,0.05295269563794136,0.8948280215263367,1.5677103996276855,-1.140223503112793,0.09045520424842834,0.2806794047355652,1.5935862064361572,-1.0026640892028809,0.08791410177946091,0.8718953132629395,1.5278152227401733,-0.9861928820610046,0.08892468363046646,0.2939295172691345,1.5512011051177979,-0.8404947519302368,0.08703582733869553,0.7224310040473938,1.5283418893814087,-0.11293335258960724,0.0004033673321828246,0.43223023414611816,1.5312038660049438,0.11838921159505844,0.00037166543188504875,0.7082712054252625,2.1302812099456787,-0.12922631204128265,0.0002485635632183403,0.43860357999801636,2.129446506500244,0.14467647671699524,0.00016543950187042356,0.7165302038192749,2.6698813438415527,0.5511801242828369,2.290884731337428e-05,0.4487547278404236,2.6717023849487305,0.7195403575897217,7.477408871636726e-06,0.7274277210235596,2.7607455253601074,0.5817381143569946,1.3370922715694178e-05,0.44850683212280273,2.7641313076019287,0.7569182515144348,2.1333707991288975e-05,0.6662067174911499,2.844876527786255,-0.12064068019390106,3.553156784619205e-05,0.4844047427177429,2.841796636581421,0.054376572370529175,3.3687516406644136e-05
8,0.5893771052360535,0.5510440468788147,-1.370147466659546,0.9975004196166992,0.6109110713005066,0.4740888476371765,-1.315382719039917,0.9953290224075317,0.6261814832687378,0.4740886390209198,-1.3156689405441284,0.9954463839530945,0.6415660977363586,0.47543877363204956,-1.3158717155456543,0.9952878952026367,0.5671290159225464,0.4815615117549896,-1.3168474435806274,0.9945074319839478,0.5511802434921265,0.4839865267276764,-1.3167505264282227,0.99465411901474,0.5352329611778259,0.4869547486305237,-1.317427396774292,0.9946475028991699,0.6639922857284546,0.5040522217750549,-0.8934181332588196,0.9958524107933044,0.5106912851333618,0.5187036991119385,-0.8895999789237976,0.994330883026123,0.6127374172210693,0.6051836609840393,-1.205807089805603,0.9980316162109375,0.5626968145370483,0.6188849806785583,-1.204643964767456,0.9972347021102905,0.8134603500366211,0.8007130026817322,-0.5945380926132202,0.9924410581588745,0.39094191789627075,0.8292181491851807,-0.5581599473953247,0.9903643131256104,0.9094313383102417,1.1671315431594849,-0.5836073756217957,0.2993781566619873,0.25196373462677,1.1990890502929688,-0.4093286395072937,0.22251203656196594,0.9058331251144409,1.447691798210144,-1.0132472515106201,0.04800022393465042,0.24634818732738495,1.4504963159561157,-0.8141916990280151,0.04211556166410446,0.9346625208854675,1.5408538579940796,-1.1412367820739746,0.05399768054485321,0.228071928024292,1.5449045896530151,-0.934744656085968,0.051718249917030334,0.8940600156784058,1.5153605937957764,-1.2194011211395264,0.08702316880226135,0.255911260843277,1.5298296213150024,-1.0311477184295654,0.08580691367387772,0.8738967180252075,1.47605299949646,-1.0651967525482178,0.0854988545179367,0.26977095007896423,1.494352102279663,-0.8785973787307739,0.08502775430679321,0.7409077882766724,1.5368411540985107,-0.07827192544937134,0.00039849133463576436,0.4501834511756897,1.5383788347244263,0.08271767944097519,0.0003726813301909715,0.7306205034255981,2.1440062522888184,-0.05066969245672226,0.00034318407415412366,0.4650363326072693,2.1330695152282715,-0.06453754007816315,0.00019617080397438258,0.7289220690727234,2.6847386360168457,0.6156898736953735,2.7572892577154562e-05,0.4656218886375427,2.6805379390716553,0.4433049261569977,9.378876711707562e-06,0.7326349020004272,2.7751615047454834,0.6440736651420593,1.5270774383679964e-05,0.4644559919834137,2.774212121963501,0.47338470816612244,2.3239917936734855e-05,0.6867982745170593,2.863170623779297,-0.02850840613245964,4.190245090285316e-05,0.5053372979164124,2.8510940074920654,-0.23072442412376404,4.6753601054660976e-05
9,0.6353675127029419,0.576604425907135,-1.9065916538238525,0.9973961710929871,0.6580103039741516,0.49799734354019165,-1.862173080444336,0.9953846335411072,0.6703048348426819,0.5020651817321777,-1.8624168634414673,0.9955652952194214,0.682614266872406,0.5076240301132202,-1.8629127740859985,0.9953813552856445,0.6216775178909302,0.4975832998752594,-1.8677066564559937,0.9946683049201965,0.6066206693649292,0.49918878078460693,-1.8683149814605713,0.9948121309280396,0.5916985273361206,0.5014097094535828,-1.8687549829483032,0.9947289228439331,0.6961727142333984,0.5287603139877319,-1.3921586275100708,0.9959067702293396,0.5608094930648804,0.525911271572113,-1.421187400817871,0.9945485591888428,0.6445309519767761,0.6343060731887817,-1.7088282108306885,0.9971674680709839,0.6083912253379822,0.6397141218185425,-1.7195345163345337,0.9965398907661438,0.821318507194519,0.8113920092582703,-1.060128927230835,0.9846796989440918,0.407946914434433,0.8250419497489929,-0.9485217928886414,0.9826272130012512,0.9013090133666992,1.1278438568115234,-1.2924069166183472,0.2940760850906372,0.2904757857322693,1.1339890956878662,-1.129855990409851,0.21185733377933502,0.8088871836662292,1.0229910612106323,-1.7320770025253296,0.056901589035987854,0.31580597162246704,1.1185405254364014,-1.7625272274017334,0.041734639555215836,0.7893447875976562,1.0038279294967651,-1.8576828241348267,0.06586821377277374,0.3203861117362976,1.1226648092269897,-1.8943119049072266,0.052899524569511414,0.7883392572402954,0.9525091648101807,-1.8624502420425415,0.09951402992010117,0.32398706674575806,1.0841342210769653,-1.9228668212890625,0.08552765101194382,0.7871083617210388,0.9606794714927673,-1.7470365762710571,0.09583701193332672,0.3279535472393036,1.0815774202346802,-1.7975244522094727,0.08426219969987869,0.7363020777702332,1.5353469848632812,-0.06698483228683472,0.0009129621321335435,0.4936143457889557,1.5339998006820679,0.0699428990483284,0.0010537768248468637,0.698689341545105,1.772339940071106,-0.015618247911334038,0.00292696850374341,0.48807334899902344,1.7551302909851074,0.037218380719423294,0.0025098533369600773,0.7239893078804016,2.251730442047119,0.7045531868934631,0.00039499570266343653,0.5579080581665039,2.2256598472595215,0.6520484685897827,0.0002907347516156733,0.7344068884849548,2.3450100421905518,0.7506852746009827,0.0002243107301183045,0.5634520649909973,2.2916605472564697,0.7066267728805542,0.0002945104497484863,0.6962532997131348,2.342785120010376,0.3234134316444397,0.0006649274146184325,0.5874095559120178,2.374433994293213,0.2755970358848572,0.0007067351834848523
